Date,Sensor_ID,Asset_ID,Network_Element_ID,Zone_ID,Parameter,Unit,Avg_Value,Min_Value,Max_Value,Warning_Count,Critical_Count,Status,Latitude,Longitude
2026-06-02,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.539,0.417,0.611,0,0,Normal,28.731,77.277
2026-06-02,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,691.196,627.0,773.3,0,0,Normal,28.731,77.277
2026-06-02,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.296,26.5,30.3,0,0,Normal,28.731,77.277
2026-06-02,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.911,0.66,1.15,0,0,Normal,28.731,77.277
2026-06-02,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.292,7.01,7.44,0,0,Normal,28.731,77.277
2026-06-03,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.566,0.476,0.646,0,0,Normal,28.738,77.255
2026-06-03,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,679.146,602.9,751.8,0,0,Normal,28.738,77.255
2026-06-03,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.333,26.4,30.0,0,0,Normal,28.738,77.255
2026-06-03,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.9,0.63,1.28,0,0,Normal,28.738,77.255
2026-06-03,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.284,7.11,7.54,0,0,Normal,28.738,77.255
2026-06-03,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.551,0.459,0.651,0,0,Normal,28.726,77.253
2026-06-03,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,680.7,626.7,751.2,0,0,Normal,28.726,77.253
2026-06-03,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.475,26.5,30.4,0,0,Normal,28.726,77.253
2026-06-03,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.898,0.61,1.14,0,0,Normal,28.726,77.253
2026-06-03,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.322,7.13,7.47,0,0,Normal,28.726,77.253
2026-06-03,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.566,0.459,0.659,0,0,Normal,28.717,77.269
2026-06-03,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,673.292,610.5,724.7,0,0,Normal,28.717,77.269
2026-06-03,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.325,26.6,30.0,0,0,Normal,28.717,77.269
2026-06-03,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.875,0.41,1.27,0,0,Normal,28.717,77.269
2026-06-03,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.307,7.1,7.45,0,0,Normal,28.717,77.269
2026-06-03,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.536,0.403,0.629,0,0,Normal,28.705,77.24
2026-06-03,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,683.45,592.9,757.5,0,0,Normal,28.705,77.24
2026-06-03,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.333,26.4,30.2,0,0,Normal,28.705,77.24
2026-06-03,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.885,0.63,1.13,0,0,Normal,28.705,77.24
2026-06-03,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.308,7.18,7.41,0,0,Normal,28.705,77.24
2026-06-03,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.565,0.478,0.661,0,0,Normal,28.712,77.245
2026-06-03,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,699.733,620.0,790.5,0,0,Normal,28.712,77.245
2026-06-03,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.242,26.5,30.0,0,0,Normal,28.712,77.245
2026-06-03,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.911,0.52,1.2,0,0,Normal,28.712,77.245
2026-06-03,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.3,7.16,7.48,0,0,Normal,28.712,77.245
2026-06-03,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.55,0.443,0.624,0,0,Normal,28.731,77.277
2026-06-03,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,673.7,625.1,730.9,0,0,Normal,28.731,77.277
2026-06-03,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.275,26.5,30.2,0,0,Normal,28.731,77.277
2026-06-03,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.942,0.62,1.14,0,0,Normal,28.731,77.277
2026-06-03,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.29,7.15,7.43,0,0,Normal,28.731,77.277
2026-06-04,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.538,0.454,0.65,0,0,Normal,28.738,77.255
2026-06-04,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,678.712,581.9,750.8,0,0,Normal,28.738,77.255
2026-06-04,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.379,26.8,30.0,0,0,Normal,28.738,77.255
2026-06-04,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.885,0.68,1.17,0,0,Normal,28.738,77.255
2026-06-04,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.305,7.18,7.44,0,0,Normal,28.738,77.255
2026-06-04,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.537,0.457,0.62,0,0,Normal,28.726,77.253
2026-06-04,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,669.429,627.3,710.4,0,0,Normal,28.726,77.253
2026-06-04,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.454,26.9,30.1,0,0,Normal,28.726,77.253
2026-06-04,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.88,0.53,1.18,0,0,Normal,28.726,77.253
2026-06-04,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.302,7.15,7.47,0,0,Normal,28.726,77.253
2026-06-04,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.555,0.48,0.666,0,0,Normal,28.717,77.269
2026-06-04,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,679.183,606.4,725.2,0,0,Normal,28.717,77.269
2026-06-04,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.338,26.7,30.0,0,0,Normal,28.717,77.269
2026-06-04,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.9,0.6,1.14,0,0,Normal,28.717,77.269
2026-06-04,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.275,7.08,7.46,0,0,Normal,28.717,77.269
2026-06-04,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.57,0.478,0.67,0,0,Normal,28.705,77.24
2026-06-04,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,693.483,626.4,750.2,0,0,Normal,28.705,77.24
2026-06-04,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.354,26.7,30.2,0,0,Normal,28.705,77.24
2026-06-04,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.883,0.66,1.19,0,0,Normal,28.705,77.24
2026-06-04,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.309,7.19,7.46,0,0,Normal,28.705,77.24
2026-06-04,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.568,0.48,0.679,0,0,Normal,28.712,77.245
2026-06-04,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,675.462,613.0,733.2,0,0,Normal,28.712,77.245
2026-06-04,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.254,26.5,29.8,0,0,Normal,28.712,77.245
2026-06-04,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.929,0.53,1.18,0,0,Normal,28.712,77.245
2026-06-04,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.295,7.14,7.42,0,0,Normal,28.712,77.245
2026-06-04,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.555,0.462,0.634,0,0,Normal,28.731,77.277
2026-06-04,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,680.863,607.9,747.3,0,0,Normal,28.731,77.277
2026-06-04,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.296,26.7,30.3,0,0,Normal,28.731,77.277
2026-06-04,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.889,0.61,1.28,0,0,Normal,28.731,77.277
2026-06-04,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.298,7.14,7.44,0,0,Normal,28.731,77.277
2026-06-05,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.56,0.491,0.621,0,0,Normal,28.738,77.255
2026-06-05,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,672.6,625.4,730.9,0,0,Normal,28.738,77.255
2026-06-05,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.408,26.6,29.8,0,0,Normal,28.738,77.255
2026-06-05,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.933,0.7,1.24,0,0,Normal,28.738,77.255
2026-06-05,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.311,7.16,7.48,0,0,Normal,28.738,77.255
2026-06-05,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.545,0.456,0.63,0,0,Normal,28.726,77.253
2026-06-05,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,669.454,574.4,746.5,0,0,Normal,28.726,77.253
2026-06-05,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.408,26.9,30.0,0,0,Normal,28.726,77.253
2026-06-05,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.904,0.58,1.25,0,0,Normal,28.726,77.253
2026-06-05,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.315,7.19,7.45,0,0,Normal,28.726,77.253
2026-06-05,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.556,0.51,0.635,0,0,Normal,28.717,77.269
2026-06-05,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,674.504,592.8,749.8,0,0,Normal,28.717,77.269
2026-06-05,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.408,26.5,30.1,0,0,Normal,28.717,77.269
2026-06-05,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.903,0.67,1.17,0,0,Normal,28.717,77.269
2026-06-05,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.318,7.19,7.52,0,0,Normal,28.717,77.269
2026-06-05,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.55,0.453,0.668,0,0,Normal,28.705,77.24
2026-06-05,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,674.05,622.7,765.4,0,0,Normal,28.705,77.24
2026-06-05,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.312,26.0,30.3,0,0,Normal,28.705,77.24
2026-06-05,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.896,0.63,1.24,0,0,Normal,28.705,77.24
2026-06-05,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.282,7.17,7.42,0,0,Normal,28.705,77.24
2026-06-05,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.547,0.449,0.643,0,0,Normal,28.712,77.245
2026-06-05,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,678.729,638.8,748.7,0,0,Normal,28.712,77.245
2026-06-05,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.312,26.8,30.4,0,0,Normal,28.712,77.245
2026-06-05,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.907,0.55,1.13,0,0,Normal,28.712,77.245
2026-06-05,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.331,7.22,7.41,0,0,Normal,28.712,77.245
2026-06-05,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.549,0.446,0.634,0,0,Normal,28.731,77.277
2026-06-05,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,683.371,641.2,725.0,0,0,Normal,28.731,77.277
2026-06-05,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.421,27.2,30.1,0,0,Normal,28.731,77.277
2026-06-05,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.856,0.39,1.18,0,0,Normal,28.731,77.277
2026-06-05,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.289,7.15,7.39,0,0,Normal,28.731,77.277
2026-06-06,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.538,0.46,0.606,0,0,Normal,28.738,77.255
2026-06-06,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,677.367,602.7,747.5,0,0,Normal,28.738,77.255
2026-06-06,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.567,26.6,30.4,0,0,Normal,28.738,77.255
2026-06-06,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.899,0.65,1.13,0,0,Normal,28.738,77.255
2026-06-06,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.306,7.17,7.54,0,0,Normal,28.738,77.255
2026-06-06,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.543,0.439,0.651,0,0,Normal,28.726,77.253
2026-06-06,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,682.767,621.1,738.6,0,0,Normal,28.726,77.253
2026-06-06,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.475,26.8,30.2,0,0,Normal,28.726,77.253
2026-06-06,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.928,0.66,1.28,0,0,Normal,28.726,77.253
2026-06-06,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.304,7.17,7.46,0,0,Normal,28.726,77.253
2026-06-06,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.556,0.474,0.672,0,0,Normal,28.717,77.269
2026-06-06,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,688.804,615.7,765.4,0,0,Normal,28.717,77.269
2026-06-06,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.342,26.6,29.9,0,0,Normal,28.717,77.269
2026-06-06,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.869,0.56,1.13,0,0,Normal,28.717,77.269
2026-06-06,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.323,7.22,7.45,0,0,Normal,28.717,77.269
2026-06-06,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.557,0.402,0.672,0,0,Normal,28.705,77.24
2026-06-06,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,676.321,591.7,745.6,0,0,Normal,28.705,77.24
2026-06-06,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.471,26.8,30.0,0,0,Normal,28.705,77.24
2026-06-06,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.906,0.59,1.17,0,0,Normal,28.705,77.24
2026-06-06,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.321,7.17,7.5,0,0,Normal,28.705,77.24
2026-06-06,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.554,0.398,0.652,0,0,Normal,28.712,77.245
2026-06-06,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,680.354,605.7,740.7,0,0,Normal,28.712,77.245
2026-06-06,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.346,26.6,30.0,0,0,Normal,28.712,77.245
2026-06-06,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.9,0.62,1.28,0,0,Normal,28.712,77.245
2026-06-06,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.3,7.11,7.47,0,0,Normal,28.712,77.245
2026-06-06,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.562,0.477,0.68,0,0,Normal,28.731,77.277
2026-06-06,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,682.625,597.5,750.1,0,0,Normal,28.731,77.277
2026-06-06,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.35,26.2,30.3,0,0,Normal,28.731,77.277
2026-06-06,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.924,0.69,1.25,0,0,Normal,28.731,77.277
2026-06-06,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.287,7.17,7.49,0,0,Normal,28.731,77.277
2026-06-07,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.562,0.475,0.63,0,0,Normal,28.738,77.255
2026-06-07,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,686.946,625.9,788.4,0,0,Normal,28.738,77.255
2026-06-07,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.558,26.6,30.4,0,0,Normal,28.738,77.255
2026-06-07,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.909,0.44,1.38,0,0,Normal,28.738,77.255
2026-06-07,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.304,7.18,7.47,0,0,Normal,28.738,77.255
2026-06-07,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.527,0.421,0.602,0,0,Normal,28.726,77.253
2026-06-07,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,674.321,593.9,727.8,0,0,Normal,28.726,77.253
2026-06-07,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.512,26.7,30.0,0,0,Normal,28.726,77.253
2026-06-07,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.92,0.57,1.22,0,0,Normal,28.726,77.253
2026-06-07,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.293,7.18,7.46,0,0,Normal,28.726,77.253
2026-06-07,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.551,0.448,0.638,0,0,Normal,28.717,77.269
2026-06-07,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,691.121,647.5,731.9,0,0,Normal,28.717,77.269
2026-06-07,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.446,26.9,30.3,0,0,Normal,28.717,77.269
2026-06-07,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.896,0.63,1.25,0,0,Normal,28.717,77.269
2026-06-07,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.324,7.1,7.45,0,0,Normal,28.717,77.269
2026-06-07,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.536,0.474,0.616,0,0,Normal,28.705,77.24
2026-06-07,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,678.65,597.5,774.2,0,0,Normal,28.705,77.24
2026-06-07,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.467,26.8,30.0,0,0,Normal,28.705,77.24
2026-06-07,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.918,0.7,1.22,0,0,Normal,28.705,77.24
2026-06-07,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.294,7.18,7.42,0,0,Normal,28.705,77.24
2026-06-07,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.541,0.439,0.638,0,0,Normal,28.712,77.245
2026-06-07,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,690.562,631.7,742.4,0,0,Normal,28.712,77.245
2026-06-07,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.463,26.8,30.2,0,0,Normal,28.712,77.245
2026-06-07,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.921,0.58,1.39,0,0,Normal,28.712,77.245
2026-06-07,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.312,7.16,7.49,0,0,Normal,28.712,77.245
2026-06-07,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.551,0.449,0.666,0,0,Normal,28.731,77.277
2026-06-07,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,691.788,576.1,771.9,0,0,Normal,28.731,77.277
2026-06-07,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.433,26.6,30.2,0,0,Normal,28.731,77.277
2026-06-07,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.902,0.48,1.16,0,0,Normal,28.731,77.277
2026-06-07,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.307,7.16,7.47,0,0,Normal,28.731,77.277
2026-06-08,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.557,0.46,0.643,0,0,Normal,28.738,77.255
2026-06-08,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,679.892,610.0,718.6,0,0,Normal,28.738,77.255
2026-06-08,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.421,26.9,30.2,0,0,Normal,28.738,77.255
2026-06-08,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.894,0.55,1.22,0,0,Normal,28.738,77.255
2026-06-08,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.321,7.19,7.46,0,0,Normal,28.738,77.255
2026-06-08,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.536,0.429,0.649,0,0,Normal,28.726,77.253
2026-06-08,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,671.117,566.2,720.7,0,0,Normal,28.726,77.253
2026-06-08,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.525,26.8,30.2,0,0,Normal,28.726,77.253
2026-06-08,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.902,0.54,1.22,0,0,Normal,28.726,77.253
2026-06-08,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.303,7.17,7.47,0,0,Normal,28.726,77.253
2026-06-08,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.547,0.465,0.618,0,0,Normal,28.717,77.269
2026-06-08,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,680.521,576.6,745.4,0,0,Normal,28.717,77.269
2026-06-08,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.5,26.4,30.0,0,0,Normal,28.717,77.269
2026-06-08,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.932,0.48,1.17,0,0,Normal,28.717,77.269
2026-06-08,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.286,7.19,7.46,0,0,Normal,28.717,77.269
2026-06-08,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.552,0.409,0.659,0,0,Normal,28.705,77.24
2026-06-08,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,681.833,622.2,741.9,0,0,Normal,28.705,77.24
2026-06-08,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.567,27.0,30.6,0,0,Normal,28.705,77.24
2026-06-08,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.925,0.61,1.31,0,0,Normal,28.705,77.24
2026-06-08,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.275,7.14,7.48,0,0,Normal,28.705,77.24
2026-06-08,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.563,0.46,0.67,0,0,Normal,28.712,77.245
2026-06-08,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,686.212,641.2,734.4,0,0,Normal,28.712,77.245
2026-06-08,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,28.537,27.0,30.4,0,0,Normal,28.712,77.245
2026-06-08,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.914,0.58,1.27,0,0,Normal,28.712,77.245
2026-06-08,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.312,7.03,7.48,0,0,Normal,28.712,77.245
2026-06-08,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.556,0.459,0.671,0,0,Normal,28.731,77.277
2026-06-08,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,686.121,633.3,745.3,0,0,Normal,28.731,77.277
2026-06-08,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,28.438,26.6,30.1,0,0,Normal,28.731,77.277
2026-06-08,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.938,0.46,1.19,0,0,Normal,28.731,77.277
2026-06-08,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.282,7.12,7.41,0,0,Normal,28.731,77.277
2026-06-09,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.57,0.454,0.774,0,0,Normal,28.738,77.255
2026-06-09,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,668.883,564.2,757.1,0,0,Normal,28.738,77.255
2026-06-09,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,28.683,26.8,30.5,0,0,Normal,28.738,77.255
2026-06-09,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.888,0.65,1.13,0,0,Normal,28.738,77.255
2026-06-09,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.32,7.2,7.4,0,0,Normal,28.738,77.255
2026-06-09,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.542,0.403,0.644,0,0,Normal,28.726,77.253
2026-06-09,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,677.596,602.0,735.7,0,0,Normal,28.726,77.253
2026-06-09,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,28.608,26.7,30.2,0,0,Normal,28.726,77.253
2026-06-09,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.875,0.54,1.19,0,0,Normal,28.726,77.253
2026-06-09,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.289,7.13,7.45,0,0,Normal,28.726,77.253
2026-06-09,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.545,0.445,0.64,0,0,Normal,28.717,77.269
2026-06-09,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,669.171,607.6,736.3,0,0,Normal,28.717,77.269
2026-06-09,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,28.554,26.7,30.3,0,0,Normal,28.717,77.269
2026-06-09,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.969,0.67,1.24,0,0,Normal,28.717,77.269
2026-06-09,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.322,7.18,7.45,0,0,Normal,28.717,77.269
2026-06-09,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.556,0.486,0.603,0,0,Normal,28.705,77.24
2026-06-09,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,688.033,605.0,739.0,0,0,Normal,28.705,77.24
2026-06-09,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,28.554,27.1,30.4,0,0,Normal,28.705,77.24
2026-06-09,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.88,0.61,1.13,0,0,Normal,28.705,77.24
2026-06-09,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.293,7.18,7.45,0,0,Normal,28.705,77.24
2026-06-09,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.564,0.48,0.669,0,0,Normal,28.712,77.245
